user_id,n_sessions,n_programmes_watched,n_episodes_watched,top_3_programmes,top_3_genres,total_genre_comedy_consumption_seconds,total_genre_drama_consumption_seconds,total_genre_entertainment_consumption_seconds,total_genre_sport_consumption_seconds,total_genre_other_consumption_seconds,total_genre_factual_consumption_seconds,total_channel_ITV_consumption_seconds,total_channel_ITV2_consumption_seconds,total_channel_ITV3_consumption_seconds,total_channel_ITVBe_consumption_seconds,total_channel_ITV4_consumption_seconds,total_watch_morning_consumption_seconds,total_watch_afternoon_consumption_seconds,total_watch_dinner_consumption_seconds,total_watch_night_consumption_seconds,total_platform_tv_consumption_seconds,total_platform_mobile_consumption_seconds,total_platform_desktop_consumption_seconds,n_devices_watched_on,total_weekend_consumption_seconds,total_consumption_seconds,any_spy_among_friends_consumption,top_3_subgenres,age,gender
VoWr1fd5q+dnB4bYALJVl3bxxKFFfrdqsoCuXa/KTYE=,98,36,97,"['THE CHASE', ""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'TIPPING POINT']","['ENTERTAINMENT', 'SPORT', 'OTHER']",0.0,7413.3379527,94625.85710060103,43304.79151652701,17526.715559789,2875.0792604,14957.590603071694,1090.29443593,0.0,447.95500000000004,78.7381,10511.524307,47649.41150664301,102702.31222157399,4882.5333548,165745.78139001707,0.0,0.0,1.0,38911.940693480996,165745.78139001707,False,"['QUIZ AND GAME SHOWS', 'CELEBRITY', 'FOOTBALL']",35.0,Female
VqmByDGOdHH+Qr0134G3kgFFVB2UkJJaTlB5RGQp9AM=,15,6,17,"['WORLD CUP', 'GORDON, GINO & FRED: ROAD TRIP', 'THE CHASE']","['SPORT', 'ENTERTAINMENT', 'COMEDY']",1241.0,0.0,6490.3601328,58594.45184955001,0.0,0.0,5956.001098235,674.8050000000001,0.0,0.0,0.0,17.751,40506.211386,24560.849596350003,,66135.5431733,13.06397855,177.2048305,4.0,46656.935906,66325.81198235,False,"['FOOTBALL', 'EVENT', 'QUIZ AND GAME SHOWS']",23.0,Female
Vs5FEasl7chxIOPA9mW9MbCuD6E6YM2CDMoKWN+2BDU=,7,4,7,"[""RUGBY: WOMEN'S WORLD CUP"", 'A SPY AMONG FRIENDS', 'MAX & IVAN: THE END']","['SPORT', 'COMEDY', 'DRAMA']",3915.511,3364.491,0.0,24786.509,7037.155,0.0,2478.6509,0.0,0.0,0.0,0.0,0.0,31823.663999999997,3364.491,3915.511,39103.666,0.0,0.0,1.0,32933.636,39103.666,True,"['RUGBY UNION', 'SPORT', 'WAR']",30.0,Female
Vst5QLRW0dSX+2EQXMv0ioXaP/hn+5mwm/huYQmsShY=,12,3,8,"['WORLD CUP', 'FIFA WORLD CUP 2022 HIGHLIGHTS', ""FOOTBALLERS' WIVES""]","['SPORT', 'DRAMA']",0.0,0.0,0.0,3972.3769244900004,0.0,0.0,397.23769244900006,0.0,0.0,0.0,0.0,1725.864,0.0,2246.5129244900004,0.0,1725.864,2246.5129244900004,0.0,3.0,5.096348589,3972.3769244900004,False,"['FOOTBALL', 'EVENT', 'CONTEMPORARY BRITISH']",34.0,Female
Vt7d1a+7oYzitziKpPuPDlA3xjML+SYv5xLU/jwvVtg=,2,2,2,"['WORLD CUP', 'BRITAIN GET SINGING']","['ENTERTAINMENT', 'SPORT']",0.0,0.0,3258.27,6369.518259,0.0,0.0,962.7788259000001,0.0,0.0,0.0,0.0,0.0,0.0,9627.788259,0.0,3258.27,0.0,6369.518259,2.0,6369.518259,9627.788259,False,"['FOOTBALL', 'EVENT', 'MUSIC PROGRAMMES']",39.0,Male
VvN8hawLSU/0m8L33RMXC+ywGj4UeqgeG8t0iBMBmyU=,2,3,3,"[""JAMES MARTIN'S GREAT BRITISH ADVENTURE"", 'A SPY AMONG FRIENDS', ""JAMES MARTIN'S SATURDAY MORNING""]","['ENTERTAINMENT', 'FACTUAL', 'DRAMA']",0.0,974.487,1173.663721,0.0,0.0,1337.0,251.06637210000002,0.0,0.0,0.0,0.0,0.0,2510.663721,974.487,0.0,3485.150721,0.0,0.0,1.0,2510.663721,3485.150721,True,"['CHAT AND MAGAZINE', 'TRAVEL', ' ADVENTURE AND EXPLORATION']",37.0,Prefer not to answer
VwbfvAxa/MST53+MhyBdK4qM7EhLAV75C4fPebdPsCY=,81,12,49,"['DOWNTON ABBEY', 'WITHOUT SIN', 'THE REUNION']","['DRAMA', 'ENTERTAINMENT', 'SPORT']",0.0,128272.68899999998,872.8456717,6787.504143,0.0,95.595,7267.0066814699985,9.5595,5981.273800000001,0.0,0.0,10963.202000000001,19385.853000000003,53169.706814699995,,136028.6338147,0.0,0.0,1.0,85491.01599999999,136028.6338147,True,"['CRIME AND THRILLER', 'PERIOD AND HISTORICAL', 'DRAMA']",40.0,Female
W/tGT/8x0mWuXfWPIXv7ISvJCwLxLm4KENlQDjr6ysI=,29,9,28,"[""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'CORONATION STREET', 'EVERWOOD']","['ENTERTAINMENT', 'DRAMA', 'SPORT']",0.0,11995.213450599998,34819.7860664,5293.425753899999,2655.2659366999997,1634.4882209,4107.45084285,684.5576000000001,0.0,0.0,0.0,0.0,12478.271431699999,23495.2334096,20424.674587199996,56398.17942850001,0.0,0.0,3.0,14763.527222,56398.17942850001,False,"['CELEBRITY', 'LONG RUNNING DRAMA', 'DRAMA']",37.0,Prefer not to answer
W0vUEoKD7azVT5lTD4pWLMe79K4laVpkxYe20/0ofLo=,7,3,7,"['LITVINENKO', 'A SPY AMONG FRIENDS', 'STONEHOUSE']",['DRAMA'],0.0,15275.843,0.0,0.0,0.0,0.0,1204.1446,0.0,0.0,0.0,0.0,0.0,0.0,11542.403999999999,3733.439,15275.843,0.0,0.0,1.0,3234.397,15275.843,True,"['BASED ON A TRUE STORY', 'CRIME AND THRILLER', 'CRIME']",34.0,Male
WBlrkZzT0quZaD7qzMfhI/cyl8Og2fVmr4uqx7V0P0Q=,1,1,1,['THE WALK-IN'],['DRAMA'],0.0,743.917,0.0,0.0,0.0,0.0,74.3917,0.0,0.0,0.0,0.0,0.0,743.917,0.0,0.0,743.917,0.0,0.0,1.0,0.0,743.917,False,['SOCIAL DRAMA'],30.0,Male
WF5GVj7oPiwIT6UJHGn7NV65ICj1JUKhNQGmKrknwEE=,52,18,39,"['FINDING ALICE', 'WORLD CUP', 'KELSEY PARKER: LIFE AFTER TOM']","['DRAMA', 'ENTERTAINMENT', 'SPORT']",1371.55,21901.068,22517.093,19113.8681564,10642.279,8556.018,4262.63751564,157.54250000000002,0.0,3011.3225,0.0,13674.675999999998,15574.272975999998,31042.047180399994,23810.879999999997,84101.87615640002,0.0,0.0,1.0,25528.964999999997,84101.87615640002,True,"['DRAMA', 'FOOTBALL', 'EVENT']",35.0,Female
WGE4IyQw2VdO4+RX/CjSQ+BZpaFmVbB55PKc34MDFqM=,100,15,44,"[""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'PRIME SUSPECT', 'WITHOUT SIN']","['ENTERTAINMENT', 'DRAMA', 'SPORT']",0.0,68447.89519547002,74333.45600000002,18.287,0.0,505.749,10664.7652,23.3959,3610.836719547,0.0,0.0,14690.356,35971.757000000005,81888.29519547,10754.979,143305.38719547,0.0,0.0,2.0,23371.976000000002,143305.38719547,True,"['CELEBRITY', 'CRIME AND THRILLER', 'CONTEMPORARY BRITISH']",41.0,Prefer not to answer
WGfkJudLISK2rxU3wq6RymGsE7dPwWdeJnEcvqTQaFE=,4,3,4,"['EMMERDALE', 'A SPY AMONG FRIENDS', 'A YEAR ON PLANET EARTH']",,0.0,2748.3509999999997,0.0,0.0,0.0,2104.2,386.2871,0.0,0.0,0.0,0.0,0.0,1331.031,2104.2,1417.32,4852.5509999999995,0.0,0.0,,2104.2,4852.5509999999995,True,"['LONG RUNNING DRAMA', 'CRIME AND THRILLER', 'WILDLIFE AND ENVIRONMENT']",25.0,
WH0qy/JLFK92csi5bfcgavxlhb6DWwjJEM4Y3Dp7ikw=,87,21,76,"['EMMERDALE', 'THE 100', 'LOVE ISLAND: AUSTRALIA']","['DRAMA', 'ENTERTAINMENT', 'FACTUAL']",0.0,119949.85948926996,18293.224,23884.41393,4290.383,13865.648999999998,9131.0885307,1640.9589,150.832548927,888.8956000000001,1185.6721623,71492.639609,58964.170000000006,47700.35532100001,,68823.38,15954.964810270001,95505.18460899996,4.0,27677.708992270003,180283.52941926994,True,"['LONG RUNNING DRAMA', 'SCIENCE FICTION', 'DATING SHOWS']",42.0,Male
WItSCRq61bHtBmsPE4GIhD4c2hIIGFmRowWcWJm674A=,226,16,167,"['EMMERDALE', 'CORONATION STREET', ""I'M A CELEBRITY... GET ME OUT OF HERE!""]","['DRAMA', 'ENTERTAINMENT', 'FACTUAL']",0.0,316282.046,59522.77399999999,0.0,0.0,8617.252999999999,35826.032699999974,1.3214000000000001,0.0,0.0,0.0,5074.349,11119.225,43889.39499999999,324339.1040000001,384422.073,0.0,0.0,1.0,68713.31600000002,384422.073,True,"['LONG RUNNING DRAMA', 'CELEBRITY', 'CRIME AND THRILLER']",25.0,Male
WJb8h8bBvlQJIGV5bp3N9uROqlZYDPuZjwQFpuvcwzc=,23,10,17,"['ABOVE SUSPICION', 'GONE BABY GONE', 'A SPY AMONG FRIENDS']","['DRAMA', 'OTHER', 'ENTERTAINMENT']",0.0,23118.194000000003,506.9838179,3.463874775,15703.511825,0.0,1017.6728517675,0.0,2073.5169000000005,0.0,0.0,351.562,13613.353874774999,24630.0176429,737.22,,0.0,0.0,3.0,17412.947699775,39332.153517675004,True,"['CRIME AND THRILLER', 'DRAMA', 'CRIME']",37.0,Male
WMXkfCQKTLTQ0jSr9lcGHnuDcRw0cnttMw4e6DbPdyc=,75,18,78,"['THIS MORNING', ""DICKINSON'S REAL DEAL"", 'LOOSE WOMEN']","['ENTERTAINMENT', 'OTHER', 'SPORT']",0.0,1.936,89119.277005301,11325.706866,2698.5240830029998,3.507743429,7482.219962530003,0.0,0.1936,2832.4816072433,0.0,61988.771646573994,41133.703842550996,26.476208608,0.0,0.0,103148.951697733,0.0,1.0,12487.925171029001,103148.951697733,False,"['CELEBRITY', 'CHAT AND MAGAZINE', 'FACTUAL']",34.0,Female
WQsKDPaI+qZTgVMD/L6DFn4YHiLCaGU/PUBZ85reJao=,21,6,19,"['A SPY AMONG FRIENDS', 'RICHES', 'LITVINENKO']","['DRAMA', 'OTHER', 'FACTUAL']",0.0,33492.366,0.0,0.0,6918.041,370.953,2365.9787000000006,0.0,0.0,0.0,94.8207,1927.961,11814.923,13188.417000000001,,40781.36000000001,0.0,0.0,1.0,18391.541,40781.36000000001,True,"['CRIME AND THRILLER', 'DRAMA', 'BASED ON A TRUE STORY']",,Male
WS0waWjKJ+iDETO43Gk+X+Od88K0lsona2lklqeQd6Y=,4,2,3,"['CRACKER', 'A SPY AMONG FRIENDS']",['DRAMA'],0.0,9269.19,0.0,0.0,0.0,0.0,0.0,0.0,604.184,0.0,0.0,0.0,0.0,9269.19,0.0,9269.19,0.0,0.0,1.0,3070.3540000000003,9269.19,True,"['CRIME AND THRILLER', 'CONTEMPORARY BRITISH']",31.0,Male
WTEgcMs5yUy5Sy9Tcyj6qOaFdpdtt103xzAMYpV7BWU=,7,2,7,"['LOADED IN PARADISE', ""I'M A CELEBRITY... GET ME OUT OF HERE!""]","['FACTUAL', 'ENTERTAINMENT']",0.0,0.0,235.605,0.0,0.0,14661.963,23.5605,1466.1963,0.0,0.0,0.0,0.0,0.0,6804.165,8093.403,14897.568000000001,0.0,0.0,1.0,6467.567999999999,14897.568000000001,False,"['ENTERTAINMENT', 'CELEBRITY']",30.0,Female
WVBnsm9F6nnPWY1ouXu0Ppd4RRyR2pQh+JTptOVqvv4=,11,4,6,"['A SPY AMONG FRIENDS', 'THE WALK-IN', 'BLUE VALENTINE']","['DRAMA', 'OTHER']",0.0,1466.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.34270000000001,0.0,1466.488,0.0,0.0,1466.488,0.0,0.0,1.0,0.0,1466.488,True,"['CRIME AND THRILLER', 'SOCIAL DRAMA', 'DRAMA']",37.0,Female
WVb9hWmC/7FXPfXkWN5YwJOmw3Jh7080vFG47FHcu2E=,25,4,13,"[""I'M A CELEBRITY... GET ME OUT OF HERE!"", ""IAIN STIRLING'S CELEBABILITY"", 'BOTCHED']","['ENTERTAINMENT', 'FACTUAL']",0.0,0.0,8638.6583141,0.0,0.0,11.73362762,862.90253141,0.9632999999999999,0.0,1.173362762,0.0,0.0,4153.603,835.5210000000001,3661.26794172,4158.016,0.0,4492.37594172,2.0,4411.964999999999,8650.39194172,False,"['CELEBRITY', 'QUIZ AND GAME SHOWS', 'BUSINESS AND CONSUMER']",40.0,Male
WWLwo2n/93U9GHFl1JKOTjwXfdEfOtTPTJvt5TgeYSY=,3,1,1,['THE 1% CLUB'],['ENTERTAINMENT'],0.0,0.0,762.888,0.0,0.0,0.0,76.28880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.888,0.0,762.888,0.0,1.0,0.0,762.888,False,['QUIZ AND GAME SHOWS'],39.0,Male
WWZzgfCQoEJTFeoxWhcP3+5Ww9aIMNADRfuVu+2pazs=,1,1,1,['LOST IN AUSTEN'],['DRAMA'],0.0,208.071,0.0,0.0,0.0,0.0,0.0,0.0,20.807100000000002,0.0,0.0,0.0,0.0,0.0,208.071,0.0,208.071,0.0,1.0,0.0,208.071,False,"['PERIOD AND HISTORICAL', 'ROMANTIC']",35.0,Male
WYj/lYcI+EgNYX1FAYw+Zrf0W8ETZoEy2y3s0EdEcN8=,34,6,31,"['EMMERDALE', 'DOC MARTIN CHRISTMAS SPECIAL 2022', 'A SPY AMONG FRIENDS']","['DRAMA', 'OTHER']",0.0,51618.78499999999,0.0,0.0,81.295,0.0,4834.248799999999,0.0,4.7297,0.0,0.0,1342.0,8435.518,13699.837,28222.725,51700.07999999999,0.0,0.0,1.0,8862.607,51700.07999999999,True,"['LONG RUNNING DRAMA', 'COMEDY', 'MEDICAL']",,Male
WZ/omiiy3M9BOMWcMn5M/DWr6/6wAxIe2XKQO2mFNTw=,4,2,3,"['THE WALK-IN', 'FAMILY GUY']","['DRAMA', 'COMEDY']",1215.086,4394.991,0.0,0.0,0.0,0.0,439.4991,121.5086,0.0,0.0,0.0,2440.123,1954.868,1215.086,,5610.077,0.0,0.0,2.0,5610.077,,False,"['SOCIAL DRAMA', 'COMEDY', 'ADULT ANIMATION']",40.0,Male
WbIX28uJAKSjFfqLy0ihnVYGTiyqgWtDHFzW3+P752E=,1,1,1,['A SPY AMONG FRIENDS'],['DRAMA'],0.0,306.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.36,0.0,306.36,0.0,0.0,1.0,0.0,306.36,True,['CRIME AND THRILLER'],35.0,Male
WdCsdWc01ZhRKnZuFtnEy2T+2PXdcEA/AWiQQ8sykzw=,6,1,4,['A SPY AMONG FRIENDS'],['DRAMA'],0.0,11452.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11452.782,11452.782,0.0,0.0,1.0,3319.118,11452.782,True,['CRIME AND THRILLER'],37.0,
WkQj8PA672Tl4rqAxFM2scZfwtNNYIAsnwrw54sEuQ4=,3,2,2,"['A SPY AMONG FRIENDS', 'THE WALK-IN']",['DRAMA'],0.0,6098.447,0.0,0.0,0.0,0.0,287.64070000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6098.447,6098.447,0.0,0.0,1.0,0.0,6098.447,True,"['CRIME AND THRILLER', 'SOCIAL DRAMA']",,Male
WqKSS9yNQkqodlfO2XFlRllt4vo9WDn3Wqp0cqeVt38=,14,4,8,"['WITHOUT SIN', 'LITVINENKO', 'LOADED IN PARADISE']","['DRAMA', 'FACTUAL']",0.0,27062.861999999997,0.0,0.0,0.0,23.599,2474.5543000000002,2.3599,0.0,0.0,0.0,0.0,0.0,18415.591999999997,8670.869,27086.460999999996,0.0,0.0,1.0,10655.222999999998,27086.460999999996,True,"['CRIME AND THRILLER', 'BASED ON A TRUE STORY', 'ENTERTAINMENT']",36.0,Female
WrIEZwqRzot8Eod7evvt4iJxjGyyQ3RouV07S+ZvP8Y=,52,8,36,"[""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'THE WALK-IN', 'WORLD CUP']","['ENTERTAINMENT', 'DRAMA', 'SPORT']",0.0,29559.368,35675.075389869,11350.604679995,5533.528,0.0,7472.043706986397,0.0,0.0,0.0,0.0,16793.757899368997,44.208,55263.87741999499,10016.7327505,82118.576069864,0.0,0.0,2.0,13556.781500369,82118.576069864,True,"['CELEBRITY', 'CRIME AND THRILLER', 'SOCIAL DRAMA']",,Male
WravZQzvmomL9vf6urUBORxP23Aypc5E9vBWem/aTEM=,68,5,42,"['EMMERDALE', 'CORONATION STREET', 'JESUS OF NAZARETH']","['DRAMA', 'FACTUAL']",0.0,109163.39600000004,0.0,0.0,0.0,20.03,10360.218699999998,0.0,2.003,0.0,0.0,5300.082,54414.72,34970.55100000001,14498.073,109183.42600000004,0.0,0.0,2.0,19206.73,109183.42600000004,False,"['LONG RUNNING DRAMA', 'SPECIAL EVENTS', 'PERIOD AND HISTORICAL']",35.0,Male
WrbYBdjjCtjcxuORc+S5xOIzlYmAXZ86crZiHVZHQDs=,137,31,74,"['WORLD CUP', ""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'THE BAY']","['SPORT', 'ENTERTAINMENT', 'DRAMA']",0.0,10348.193144616002,53629.870061008005,228739.00216637808,7471.815126799999,209.166407,29421.3494905802,202.8,29.205200000000005,23.0546,316.70000000000005,53393.46359413601,106850.19057076998,125319.199584176,,300398.0469058022,0.0,0.0,2.0,77948.41418301099,300398.0469058022,True,"['FOOTBALL', 'EVENT', 'CELEBRITY']",32.0,Male
Ws4mGlEn+pKEBp2Az7T9EV1J6M5vMQB38I7kkxEEBqI=,5,2,3,"['STONEHOUSE', 'LOVE ISLAND']","['DRAMA', 'ENTERTAINMENT']",0.0,6109.518,1236.51,0.0,0.0,0.0,610.9518,123.65100000000001,0.0,0.0,0.0,0.0,0.0,4483.523,2862.505,7346.028,0.0,0.0,1.0,6109.518,7346.028,False,"['CRIME', 'DATING SHOWS']",34.0,Male
WtHXtjikkZLt+QkSJ1XrQwb4KcWZdAHU93f7bTOHPGY=,4,3,4,"['A CONFESSION', 'A SPY AMONG FRIENDS', 'STICKS AND STONES']",['DRAMA'],0.0,5156.101,0.0,0.0,0.0,0.0,52.0977,0.0,409.927,0.0,0.0,0.0,3257.305,1898.796,0.0,5156.101,0.0,0.0,1.0,535.854,5156.101,True,"['CRIME AND THRILLER', 'BASED ON A TRUE STORY', 'CONTEMPORARY BRITISH']",,Male
Wu2zNiYqYmItN8o3oCW4Yn+0a3AqrqOXKgM7cF1bWT0=,8,2,3,"[""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'LOVE ISLAND']",['ENTERTAINMENT'],0.0,0.0,4379.394260156,0.0,0.0,0.0,390.86582812560005,47.07359789,0.0,0.0,0.0,0.0,0.0,0.0,4379.394260156,0.0,2386.0192812560003,1993.3749789,2.0,3550.844281256,4379.394260156,False,"['CELEBRITY', 'DATING SHOWS']",31.0,Prefer not to answer
WwtbjYIM1uzbrTE2UGd1Ja8jvjOx7240Z5wN5OO2E6g=,14,6,10,"[""ANT & DEC'S LIMITLESS PICKS"", 'A SPY AMONG FRIENDS', 'WORLD CUP']","['ENTERTAINMENT', 'DRAMA', 'SPORT']",0.0,7811.392000000001,1053.58816695,4979.2085228000005,4720.22,0.0,499.22856897500003,0.0,0.0,0.0,0.0,0.0,0.0,8821.181689750001,9743.227,18564.408689750002,0.0,0.0,2.0,8742.987187400002,18564.408689750002,True,"['ENTERTAINMENT', 'CRIME AND THRILLER', 'FOOTBALL']",,Female
Wxc7j4o7FwDSEdP8TAh2ZVKza+GbXbCJS8/ac7ou/c0=,1,1,1,['LOVE ISLAND'],['ENTERTAINMENT'],0.0,0.0,2680.629,0.0,0.0,0.0,0.0,268.0629,0.0,0.0,0.0,0.0,0.0,2680.629,0.0,0.0,2680.629,0.0,1.0,0.0,2680.629,False,['DATING SHOWS'],36.0,Male
WzFR3FGRPnDMZRmHcbpnEP8FirYNG+S0vSvFAmnVWlQ=,8,1,6,['A SPY AMONG FRIENDS'],,0.0,19660.212000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19660.212000000003,0.0,19660.212000000003,0.0,0.0,,6333.218,19660.212000000003,True,['CRIME AND THRILLER'],31.0,Female
X+0cfIBX+l2me7eT9OExfAFsfg1uWACrE2IDZ3YX1HU=,3,2,3,"['THE LARKINS', 'A SPY AMONG FRIENDS']",['DRAMA'],0.0,6102.923,0.0,0.0,0.0,0.0,284.3665,0.0,0.0,0.0,0.0,0.0,3259.258,2843.665,0.0,6102.923,0.0,0.0,1.0,6102.923,6102.923,True,"['DRAMA', 'CRIME AND THRILLER']",35.0,Male
X/5X+2diT09h1WMc/gIubP5RY10cnjsiYYT1xpTqVxk=,1,1,1,['A SPY AMONG FRIENDS'],['DRAMA'],0.0,3235.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3235.72,0.0,3235.72,0.0,0.0,1.0,3235.72,3235.72,True,['CRIME AND THRILLER'],32.0,Male
X05zfEy2xeoWE5/gLIXG6zQLzN1oMPIZkcJiFEea2fo=,6,2,5,"['LOVE ISLAND', 'THE WALK-IN']","['ENTERTAINMENT', 'DRAMA']",0.0,5405.798000000001,5813.883999999999,0.0,0.0,0.0,540.5798,581.3883999999999,0.0,0.0,0.0,2708.298,528.736,2718.626,5264.022,11219.682,0.0,0.0,1.0,5405.798000000001,11219.682,False,"['DATING SHOWS', 'SOCIAL DRAMA']",35.0,Female
X25sM1xh6iD4WMhkFwmlZQEMdBz42c5EmE+i5LViW74=,3,1,1,['WORLD CUP'],['SPORT'],0.0,0.0,0.0,41.743560888,0.0,0.0,4.1743560888,0.0,0.0,0.0,0.0,0.0,0.0,41.743560888,0.0,0.0,41.743560888,0.0,1.0,0.0,41.743560888,False,"['FOOTBALL', 'EVENT']",31.0,Female
X42e37JtgvdsXEOSyKMMv7/U4DClW1VNYW4eZ2p92q4=,32,9,25,"['MANHUNT', 'A YEAR ON PLANET EARTH', 'WITHOUT SIN']","['DRAMA', 'FACTUAL', 'OTHER']",0.0,38802.094999999994,2754.0,3862.116207,6940.31509,29864.050000000003,3524.1401297,0.0,2610.9712999999997,0.0,559.1839,0.0,0.0,24570.755297000003,57651.820999999996,82222.57629700002,0.0,0.0,1.0,24682.590000000004,82222.57629700002,True,"['BASED ON A TRUE STORY', 'WILDLIFE AND ENVIRONMENT', 'CRIME AND THRILLER']",33.0,Prefer not to answer
X5a/va6hPUm/NMsxztCxKQ0FlQ5sbBtyt5GVIsco9sE=,5,2,5,"['ARROW', 'THE LARKINS']",['DRAMA'],0.0,5007.456999999999,0.0,0.0,0.0,0.0,334.2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5007.456999999999,0.0,5007.456999999999,0.0,1.0,5007.456999999999,5007.456999999999,False,"['SCIENCE FICTION AND FANTASY', 'DRAMA']",40.0,Female
X7e30yizH9a6LDMmDmiQ9Q1ZQ9eIrRSutKT48iJS4JU=,5,4,4,"['LORRAINE', 'EMMERDALE', 'CORONATION STREET']","['DRAMA', 'ENTERTAINMENT']",0.0,2680.651,0.0,0.0,0.0,0.0,267.63190000000003,0.0,0.43320000000000003,0.0,0.0,1314.319,0.0,1366.332,,0.0,2680.651,0.0,1.0,1314.319,2680.651,False,"['LONG RUNNING DRAMA', 'CELEBRITY', 'CHAT AND MAGAZINE']",38.0,Female
X9b936crtn+ftzi0apYBm9OtLYxK1yfuwyJ9Jbs7MGE=,3,2,2,"['LOVE ISLAND', 'ONE TREE HILL']","['ENTERTAINMENT', 'DRAMA']",0.0,0.0,2930.903,0.0,0.0,0.0,0.0,293.0903,0.0,0.0,0.0,0.0,0.0,2930.903,0.0,2930.903,0.0,0.0,1.0,0.0,2930.903,False,"['DATING SHOWS', 'COMING OF AGE THEME']",44.0,Male
X9fUcBR5HlwZN/6fTyTk4DC0e1XtQ3k6OU1TnHK1Apk=,1,1,1,['LOVE ISLAND'],['ENTERTAINMENT'],0.0,0.0,1378.047,0.0,0.0,0.0,0.0,137.8047,0.0,0.0,0.0,0.0,0.0,1378.047,0.0,0.0,1378.047,0.0,1.0,0.0,1378.047,False,['DATING SHOWS'],39.0,Female
XBKcB6LUhF1d5Oe6sYmbHP5kksqGyzR3r2Ob8H6LBL0=,1,1,1,['THE MASKED SINGER'],['ENTERTAINMENT'],0.0,0.0,944.777,0.0,0.0,0.0,94.47770000000001,0.0,0.0,0.0,0.0,0.0,944.777,0.0,0.0,944.777,0.0,0.0,1.0,0.0,944.777,False,"['CELEBRITY', 'MUSICALS']",32.0,Female
XCKbGnU1PnhdyQ3vTEPo6rZzboLpyJEIQMzpJjaoR1o=,455,35,280,"['MIDSOMER MURDERS', 'CORONATION STREET', 'SORRY FOR YOUR LOSS']","['DRAMA', 'ENTERTAINMENT', 'SPORT']",0.0,968471.9267900506,15400.610885340999,20258.73138101,10894.11827116,1219.013,26750.667440965106,760.4434000000001,68428.97309179092,0.0,0.0,134366.16047686103,332942.25194445986,446846.4329413401,102089.55496489997,1016244.4003275614,0.0,0.0,2.0,279514.86551132996,1016244.4003275614,True,"['CRIME AND THRILLER', 'LONG RUNNING DRAMA', 'DRAMA']",42.0,Other
XETSTSS7v62bPXlbGHlAdzFkEHLh1Y65OyNY1AGscOc=,3,3,3,"['LOOSE WOMEN', ""DICKINSON'S REAL DEAL"", 'A SPY AMONG FRIENDS']","['ENTERTAINMENT', 'OTHER', 'DRAMA']",0.0,628.596,1653.512027782,0.0,25.01181527,0.0,167.8523843052,0.0,0.0,0.0,0.0,0.0,1678.5238430519998,0.0,628.596,2307.119843052,0.0,0.0,2.0,0.0,2307.119843052,True,"['CELEBRITY', 'CHAT AND MAGAZINE', 'FACTUAL']",44.0,Prefer not to answer
XGdWlYe0aGxihWFrtGopsBnMeLTI38NX9z+Ski4hGro=,5,2,3,"['A SPY AMONG FRIENDS', 'WORLD CUP']","['DRAMA', 'SPORT']",0.0,6748.344,0.0,77.917477059,0.0,0.0,7.791747705900001,0.0,0.0,0.0,0.0,0.0,0.0,6826.261477059,0.0,6826.261477059,0.0,0.0,2.0,6748.344,6826.261477059,True,"['CRIME AND THRILLER', 'FOOTBALL', 'EVENT']",32.0,Prefer not to answer
XIT4HE29TLZ2Vrkwt1lmgDgC4LwRGgKYsUE9/2JVp2k=,9,3,5,"['LOVE ISLAND', 'LITVINENKO', 'A SPY AMONG FRIENDS']","['ENTERTAINMENT', 'DRAMA']",0.0,3993.02,7559.706999999999,0.0,0.0,0.0,354.2496,755.9707000000001,0.0,0.0,0.0,7371.246,3730.957,450.524,0.0,11552.727,0.0,0.0,1.0,450.524,11552.727,True,"['DATING SHOWS', 'BASED ON A TRUE STORY', 'CRIME AND THRILLER']",,Other
XLN0sUj8tKW5g1zoKwno4CUQVgboDZ1pFtWXviY1qBw=,45,7,19,"['WORLD CUP', 'A SPY AMONG FRIENDS', 'LITVINENKO']","['DRAMA', 'SPORT', 'OTHER']",0.0,41876.35399999999,0.0,0.0,0.0,0.0,2238.6827000000003,0.0,0.0,0.0,0.0,0.0,21346.086,20530.267999999996,0.0,41876.35399999999,0.0,0.0,2.0,5525.92,,True,"['CRIME AND THRILLER', 'EVENT', 'FOOTBALL']",35.0,Male
